"mapid","synsetid","synsetid2","score"
"64247","201410654","201382171","100"
"64248","201209316","201183708","100"
"64249","201480308","201451004","100"
"64250","202126440","202084264","100"
"64251","201125343","201100916","100"
"64252","201964369","201924751","100"
"64253","201376364","201348252","100"
"64254","202207642","202163961","100"
"64255","201674797","201641713","100"
"64256","202529921","202478664","100"
"64257","202582724","202529963","100"
"64258","200503779","200495272","100"
"64259","200135395","200132741","100"
"64260","201142184","201117641","100"
"64261","201752006","201717724","100"
"64262","201227069","201200850","100"
"64263","201975480","201935755","100"
"64264","201348476","201320751","100"
"64265","201306856","201279417","100"
"64266","201152957","201128097","100"
"64267","201261759","201235162","100"
"64268","201235381","201209274","100"
"64269","200399946","200392108","100"
"64270","202160417","202117764","100"
"64271","201898714","201860682","100"
"64272","201672445","201639397","100"
"64273","202532885","202481538","100"
"64274","201317224","201289645","100"
"64275","202188821","202145744","100"
"64276","200090675","200088951","100"
"64277","200784913","200767745","100"
"64278","202338443","202293176","100"
"64279","202189305","202146228","100"
"64280","202524334","202473339","100"
"64281","202591607","202538829","100"
"64282","202667828","202612660","100"
"64283","200388481","200380825","100"
"64284","202310072","202264855","100"
"64285","200633654","200620802","100"
"64286","200880433","200860328","100"
"64287","200969940","200947527","100"
"64288","202524438","202473443","100"
"64289","201872748","201836050","100"
"64290","202557283","202505162","100"
"64291","202644081","202589299","100"
"64292","201286538","201259535","100"
"64293","202176008","202133039","100"
"64294","200511620","200503206","100"
"64295","201449161","201420326","100"
"64296","202694762","202639050","100"
"64297","202685865","202630405","100"
"64298","200404172","200396284","100"
"64299","202002963","201963276","100"
"64300","200782301","200765134","100"
"64301","200103113","200101372","100"
"64302","200103265","200101524","100"
"64303","202683918","202628523","100"
"64304","200332141","200325271","100"
"64305","200102992","200101251","100"
"64306","201194175","201168893","100"
"64307","200067090","200065679","100"
"64308","201456535","201427664","100"
"64309","200088134","200086464","100"
"64310","200650593","200636686","100"
"64311","202381823","202333087","100"
"64312","200337469","200330564","100"
"64313","202071568","202030953","100"
"64314","200577438","200567233","100"
"64315","202286341","202241224","100"
"64316","202178659","202135690","100"
"64317","201033841","201010831","100"
"64318","201284569","201257602","100"
"64319","201288676","201261311","100"
"64320","201244796","201218320","100"
"64321","201569122","201538803","100"
"64322","201384730","201356486","100"
"64323","201363269","201335389","100"
"64324","201007419","200984608","100"
"64325","200875507","200855417","100"
"64326","201426190","201397547","100"
"64327","200045477","200044504","100"
"64328","201753611","201719315","100"
"64329","201792178","201756829","100"
"64330","202348751","202300679","100"
"64331","200253140","200248093","100"
"64332","202015043","201975217","100"
"64333","201158310","201133449","100"
"64334","201861346","201824788","100"
"64335","201580246","201550178","100"
"64336","202512973","202461938","100"
"64337","200374363","200366870","100"
"64338","202168271","202125499","100"
"64339","201401535","201373131","100"
"64340","201497663","201468307","100"
"64341","201497486","201468130","100"
"64342","200138337","200135665","100"
"64343","201427519","201398858","100"
"64344","202237816","202193712","100"
"64345","201550103","201520035","100"
"64346","200645453","200631619","100"
"64347","200547172","200537299","100"
"64348","201711817","201677958","100"
"64349","200389676","200382020","100"
"64350","200636409","200623503","100"
"64351","201361233","201333353","100"
"64352","200475915","200467609","100"
"64353","202484808","202434068","100"
"64354","201730217","201696313","100"
"64355","201316711","201289150","100"
"64356","202008778","201969074","100"
"64357","201979764","201940039","100"
"64358","200001740","200001740","100"
"64359","200830228","200811807","100"
"64360","200810239","200792187","100"
"64361","201188668","201163559","100"
"64362","200661585","200647342","100"
"64363","200585150","200573412","100"
"64364","201140154","201115611","100"
"64365","202417111","202367374","100"
"64366","200516984","200508480","100"
"64367","200799654","200782043","100"
"64368","200771242","200754216","100"
"64369","200624797","200612180","100"
"64370","202598593","202545727","100"
"64371","202151308","202108709","100"
"64372","201426699","201398038","100"
"64373","202268309","202223823","100"
"64374","202515450","202464541","100"
"64375","201150706","201125900","100"
"64376","200254580","200249425","100"
"64377","200715251","200699618","100"
"64378","200796294","200778773","100"
"64379","200026874","200026368","100"
"64380","200661483","200647240","100"
"64381","202694992","202639280","100"
"64382","201990170","201950409","100"
"64383","200661321","200647078","100"
"64384","202099391","202057661","100"
"64385","202099251","202057521","100"
"64386","202360617","202312416","100"
"64387","202426595","202376786","100"
"64388","202511113","202460096","100"
"64389","200771386","200754355","100"
"64390","201864567","201827991","100"
"64391","201068633","201044886","100"
"64392","201096969","201072736","100"
"64393","200885193","200865069","100"
"64394","201828231","201792018","100"
"64395","201004738","200982000","100"
"64396","200879212","200859106","100"
"64397","202378918","202330218","100"
"64398","202388310","202339212","100"
"64399","200608858","200596427","100"
"64400","200118948","200116593","100"
"64401","201999441","201959790","100"
"64402","200041863","200040890","100"
"64403","200759861","200743093","100"
"64404","200934039","200912516","100"
"64405","200759738","200742970","100"
"64406","201024437","201001493","100"
"64407","200753165","200736631","100"
"64408","200954653","200932424","100"
"64409","201561321","201531037","100"
"64410","201410935","201382452","100"
"64411","202611459","202558395","100"
"64412","201878340","201841624","100"
"64413","201694893","201661107","100"
"64414","201862957","201826381","100"
"64415","201878090","201841374","100"
"64416","200989398","200966840","100"
"64417","201260952","201234355","100"
"64418","201261078","201234481","100"
"64419","201139603","201115060","100"
"64420","202286219","202241102","100"
"64421","201524538","201494912","100"
"64422","201659437","201626497","100"
"64423","201666209","201633234","100"
"64424","201078571","201054789","100"
"64425","200837384","200818811","100"
"64426","200176206","200172514","100"
"64427","201114794","201090549","100"
"64428","201451068","201422215","100"
"64429","201073453","201049670","100"
"64430","201863431","201826855","100"
"64431","200094995","200093181","100"
"64432","201185141","201159980","100"
"64433","200959815","200937478","100"
"64434","200781870","200764709","100"
"64435","200997140","200974582","100"
"64436","200983042","200960519","100"
"64437","202085788","202044874","100"
"64438","200782132","200764965","100"
"64439","200314907","200308504","100"
"64440","202436623","202386490","100"
"64441","200509762","200501177","100"
"64442","202374135","202325716","100"
"64443","201019327","200996371","100"
"64444","202205667","202162010","100"
"64445","201763937","201729246","100"
"64446","202634698","202580854","100"
"64447","201326968","201299345","100"
"64448","201913459","201875527","100"
"64449","201924084","201885461","100"
"64450","201278424","201251740","100"
"64451","201222476","201196275","100"
"64452","202341165","202295897","100"
"64453","202487255","202436497","100"
"64454","202300247","202255077","100"
"64455","200603642","200591369","100"
"64456","200622450","200609977","100"
"64457","200686411","200671389","100"
"64458","201055734","201032405","100"
"64459","200492273","200483972","100"
"64460","200516450","200507982","100"
"64461","201500232","201470804","100"
"64462","200273230","200267610","100"
"64463","201345418","201317693","100"
"64464","201402732","201374327","100"
"64465","202533858","202482511","100"
"64466","201513639","201484166","100"
"64467","202155800","202113183","100"
"64468","202598033","202545167","100"
"64469","202247426","202203172","100"
"64470","200414482","200406650","100"
"64471","201326753","201299130","100"
"64472","201725307","201691439","100"
"64473","200094600","200092786","100"
"64474","200283448","200277924","100"
"64475","202103353","202061587","100"
"64476","202166579","202123807","100"
"64477","202161336","202118683","100"
"64478","200864431","200844394","100"
"64479","201906107","201868062","100"
"64480","201658802","201625862","100"
"64481","200486792","200478560","100"
"64482","202518470","202467574","100"
"64483","201503952","201474524","100"
"64484","200596853","200584634","100"
"64485","200100243","200098496","100"
"64486","202291538","202246386","100"
"64487","200037270","200036526","100"
"64488","202163230","202120577","100"
"64489","202163497","202120844","100"
"64490","200497904","200489603","100"
"64491","201161036","201136175","100"
"64492","201003774","200981036","100"
"64493","200375122","200367611","100"
"64494","201127183","201102719","100"
"64495","201017261","200994341","100"
"64496","200939719","200918069","100"
"64497","200190811","200187143","100"
"64498","201441539","201412948","100"
"64499","200995700","200973125","100"
